,Date,Time,Station,CAPE,CIN
329,1992-05-04,0,GSO,1.9415967966662824 joule / kilogram,-0.003209168626132002 joule / kilogram
330,1992-05-04,0,CHS,1734.0955376088534 joule / kilogram,-2.7494234184553883 joule / kilogram
331,1992-05-04,0,TBW,21.451542078766636 joule / kilogram,-552.283237596585 joule / kilogram
332,1992-05-05,12,BOI,0.0 joule / kilogram,0.0 joule / kilogram
333,1992-05-05,12,OAK,0.46519793773492873 joule / kilogram,-0.19524424109243932 joule / kilogram
334,1992-05-05,12,NKX,0.025383084746569855 joule / kilogram,-1.6758735887173553 joule / kilogram
335,1992-05-05,12,GGW,0.0 joule / kilogram,0.0 joule / kilogram
336,1992-05-05,12,RAP,0.0 joule / kilogram,0.0 joule / kilogram
337,1992-05-05,12,SLC,0.0 joule / kilogram,0.0 joule / kilogram
338,1992-05-05,12,GJT,0.0 joule / kilogram,0.0 joule / kilogram
339,1992-05-05,12,ABQ,0.0 joule / kilogram,0.0 joule / kilogram
340,1992-05-05,12,TUS,230.77909857834084 joule / kilogram,-308.3455116763662 joule / kilogram
341,1992-05-05,12,BIS,0.0 joule / kilogram,0.0 joule / kilogram
342,1992-05-05,12,WPL,0.0 joule / kilogram,0.0 joule / kilogram
343,1992-05-05,12,INL,0.0 joule / kilogram,0.0 joule / kilogram
344,1992-05-05,12,YMO,0.0 joule / kilogram,0.0 joule / kilogram
345,1992-05-05,12,LBF,0.0 joule / kilogram,0.0 joule / kilogram
346,1992-05-05,12,DDC,0.0 joule / kilogram,0.0 joule / kilogram
347,1992-05-05,12,TOP,0.0 joule / kilogram,0.0 joule / kilogram
348,1992-05-05,12,AMA,0.0 joule / kilogram,0.0 joule / kilogram
349,1992-05-05,12,OUN,0.0 joule / kilogram,0.0 joule / kilogram
350,1992-05-05,12,MAF,0.0 joule / kilogram,0.0 joule / kilogram
351,1992-05-05,12,DRT,0.0 joule / kilogram,0.0 joule / kilogram
352,1992-05-05,12,CRP,323.28316561717946 joule / kilogram,-23.290669650317867 joule / kilogram
353,1992-05-05,12,ADN,0.0 joule / kilogram,0.0 joule / kilogram
354,1992-05-05,12,BRO,221.51713259343086 joule / kilogram,-17.97964244214672 joule / kilogram
355,1992-05-05,12,LZK,0.0 joule / kilogram,0.0 joule / kilogram
356,1992-05-05,12,LCH,0.0 joule / kilogram,0.0 joule / kilogram
357,1992-05-05,12,JAN,0.0 joule / kilogram,0.0 joule / kilogram
358,1992-05-05,12,LIX,0.0 joule / kilogram,0.0 joule / kilogram
359,1992-05-05,12,BNA,0.0 joule / kilogram,0.0 joule / kilogram
360,1992-05-05,12,TLH,0.0 joule / kilogram,0.0 joule / kilogram
361,1992-05-05,12,WMW,0.0 joule / kilogram,0.0 joule / kilogram
362,1992-05-05,12,BUF,0.0 joule / kilogram,0.0 joule / kilogram
363,1992-05-05,12,ALB,0.0 joule / kilogram,0.0 joule / kilogram
364,1992-05-05,12,CAR,0.4472160305586342 joule / kilogram,-0.06863174961379336 joule / kilogram
365,1992-05-05,12,YQI,0.0 joule / kilogram,0.0 joule / kilogram
366,1992-05-05,12,CHH,0.0 joule / kilogram,0.0 joule / kilogram
367,1992-05-05,12,PIT,0.0 joule / kilogram,0.0 joule / kilogram
368,1992-05-05,12,IAD,0.0 joule / kilogram,0.0 joule / kilogram
369,1992-05-05,12,WAL,0.0 joule / kilogram,0.0 joule / kilogram
370,1992-05-05,12,GSO,0.0707355194153353 joule / kilogram,-0.06182633722430683 joule / kilogram
371,1992-05-05,12,CHS,10.353533348010085 joule / kilogram,-336.38219229128043 joule / kilogram
372,1992-05-05,12,TBW,0.0 joule / kilogram,0.0 joule / kilogram
373,1992-05-05,0,UIL,0.0 joule / kilogram,0.0 joule / kilogram
374,1992-05-05,0,MFR,0.0 joule / kilogram,0.0 joule / kilogram
375,1992-05-05,0,BOI,0.0 joule / kilogram,0.0 joule / kilogram
376,1992-05-05,0,OAK,0.0 joule / kilogram,0.0 joule / kilogram
377,1992-05-05,0,NKX,0.0 joule / kilogram,0.0 joule / kilogram
378,1992-05-05,0,GGW,0.0 joule / kilogram,0.0 joule / kilogram
379,1992-05-05,0,RAP,0.0 joule / kilogram,0.0 joule / kilogram
380,1992-05-05,0,SLC,0.0 joule / kilogram,0.0 joule / kilogram
381,1992-05-05,0,GJT,0.31796398603114806 joule / kilogram,-78.59621289790019 joule / kilogram
382,1992-05-05,0,ABQ,118.18717774853144 joule / kilogram,-89.15402364321253 joule / kilogram
383,1992-05-05,0,TUS,360.8737817137913 joule / kilogram,-20.331376016151893 joule / kilogram
384,1992-05-05,0,BIS,0.0 joule / kilogram,0.0 joule / kilogram
385,1992-05-05,0,WPL,0.0 joule / kilogram,0.0 joule / kilogram
386,1992-05-05,0,INL,0.0 joule / kilogram,-16.840191235735762 joule / kilogram
387,1992-05-05,0,YMO,0.0 joule / kilogram,0.0 joule / kilogram
388,1992-05-05,0,GRB,0.0 joule / kilogram,0.0 joule / kilogram
389,1992-05-05,0,LBF,0.0 joule / kilogram,0.0 joule / kilogram
390,1992-05-05,0,DDC,109.9559836367668 joule / kilogram,-0.0001432289275117878 joule / kilogram
391,1992-05-05,0,TOP,0.0 joule / kilogram,0.0 joule / kilogram
392,1992-05-05,0,AMA,0.724809946910785 joule / kilogram,-0.13631955478668756 joule / kilogram
393,1992-05-05,0,OUN,0.0 joule / kilogram,0.0 joule / kilogram
394,1992-05-05,0,MAF,74.75958550594875 joule / kilogram,-0.00014608022824211413 joule / kilogram
395,1992-05-05,0,DRT,222.57196649835808 joule / kilogram,-0.0001730283533008328 joule / kilogram
396,1992-05-05,0,CRP,687.0354561501422 joule / kilogram,-0.804511190056229 joule / kilogram
397,1992-05-05,0,BRO,0.0 joule / kilogram,0.0 joule / kilogram
398,1992-05-05,0,LZK,11.76151106923769 joule / kilogram,-69.96142546983516 joule / kilogram
399,1992-05-05,0,JAN,0.0 joule / kilogram,0.0 joule / kilogram
400,1992-05-05,0,LIX,0.0 joule / kilogram,0.0 joule / kilogram
401,1992-05-05,0,BNA,0.0 joule / kilogram,0.0 joule / kilogram
402,1992-05-05,0,TLH,0.0 joule / kilogram,0.0 joule / kilogram
403,1992-05-05,0,WMW,7.111114785996566 joule / kilogram,-0.038588675998652344 joule / kilogram
404,1992-05-05,0,BUF,0.0 joule / kilogram,0.0 joule / kilogram
405,1992-05-05,0,ALB,2.323515867449667 joule / kilogram,-0.01169308872975229 joule / kilogram
406,1992-05-05,0,CAR,11.954587180802742 joule / kilogram,-5.079257755967855 joule / kilogram
407,1992-05-05,0,YQI,0.0 joule / kilogram,0.0 joule / kilogram
408,1992-05-05,0,CHH,0.0 joule / kilogram,0.0 joule / kilogram
409,1992-05-05,0,PIT,0.0 joule / kilogram,0.0 joule / kilogram
410,1992-05-05,0,IAD,28.432198797559483 joule / kilogram,-52.850424194260036 joule / kilogram
411,1992-05-05,0,WAL,49.41221550190538 joule / kilogram,-0.00021161960676917236 joule / kilogram
412,1992-05-05,0,GSO,0.0 joule / kilogram,0.0 joule / kilogram
413,1992-05-05,0,CHS,0.0 joule / kilogram,0.0 joule / kilogram
414,1992-05-05,0,TBW,1047.765622698271 joule / kilogram,-0.7044870587141736 joule / kilogram
415,1992-05-06,12,UIL,0.0 joule / kilogram,0.0 joule / kilogram
416,1992-05-06,12,MFR,0.0 joule / kilogram,0.0 joule / kilogram
417,1992-05-06,12,BOI,0.0 joule / kilogram,0.0 joule / kilogram
418,1992-05-06,12,OAK,0.47328566416360374 joule / kilogram,-0.008095558344863845 joule / kilogram
419,1992-05-06,12,NKX,5.308511081671452 joule / kilogram,-4.9646275649541725 joule / kilogram
420,1992-05-06,12,GGW,0.0 joule / kilogram,0.0 joule / kilogram
421,1992-05-06,12,GJT,0.0 joule / kilogram,0.0 joule / kilogram
422,1992-05-06,12,ABQ,0.0 joule / kilogram,0.0 joule / kilogram
423,1992-05-06,12,TUS,0.0 joule / kilogram,0.0 joule / kilogram
424,1992-05-06,12,BIS,0.0 joule / kilogram,0.0 joule / kilogram
425,1992-05-06,12,WPL,0.0 joule / kilogram,0.0 joule / kilogram
426,1992-05-06,12,INL,0.0 joule / kilogram,0.0 joule / kilogram
427,1992-05-06,12,YMO,0.0 joule / kilogram,0.0 joule / kilogram
428,1992-05-06,12,GRB,0.0 joule / kilogram,0.0 joule / kilogram
429,1992-05-06,12,LBF,0.0 joule / kilogram,0.0 joule / kilogram
430,1992-05-06,12,DDC,0.0 joule / kilogram,0.0 joule / kilogram
431,1992-05-06,12,TOP,0.0 joule / kilogram,0.0 joule / kilogram
432,1992-05-06,12,AMA,0.0 joule / kilogram,0.0 joule / kilogram
433,1992-05-06,12,OUN,0.0 joule / kilogram,0.0 joule / kilogram
434,1992-05-06,12,CRP,0.0 joule / kilogram,0.0 joule / kilogram
435,1992-05-06,12,ADN,639.9612001759415 joule / kilogram,-50.60144466254231 joule / kilogram
436,1992-05-06,12,BRO,0.0 joule / kilogram,0.0 joule / kilogram
437,1992-05-06,12,LCH,0.0 joule / kilogram,0.0 joule / kilogram
438,1992-05-06,12,JAN,0.0 joule / kilogram,0.0 joule / kilogram
439,1992-05-06,12,LIX,0.0 joule / kilogram,0.0 joule / kilogram
440,1992-05-06,12,BNA,0.0 joule / kilogram,0.0 joule / kilogram
441,1992-05-06,12,TLH,0.0 joule / kilogram,0.0 joule / kilogram
442,1992-05-06,12,WMW,0.0 joule / kilogram,0.0 joule / kilogram
443,1992-05-06,12,BUF,0.0 joule / kilogram,0.0 joule / kilogram
444,1992-05-06,12,ALB,0.0 joule / kilogram,0.0 joule / kilogram
445,1992-05-06,12,CAR,0.0 joule / kilogram,0.0 joule / kilogram
446,1992-05-06,12,YQI,0.0 joule / kilogram,0.0 joule / kilogram
447,1992-05-06,12,CHH,8.646532379246967 joule / kilogram,-4.478943767299961 joule / kilogram
448,1992-05-06,12,PIT,0.0 joule / kilogram,0.0 joule / kilogram
449,1992-05-06,12,IAD,0.0 joule / kilogram,0.0 joule / kilogram
450,1992-05-06,12,WAL,11.439498402881053 joule / kilogram,-0.0005238924129390976 joule / kilogram
451,1992-05-06,12,GSO,0.2856661269773283 joule / kilogram,-2.01536896882224 joule / kilogram
452,1992-05-06,12,CHS,0.0 joule / kilogram,0.0 joule / kilogram
453,1992-05-06,12,TBW,0.0 joule / kilogram,0.0 joule / kilogram
454,1992-05-06,0,UIL,0.0 joule / kilogram,0.0 joule / kilogram
455,1992-05-06,0,BOI,0.0 joule / kilogram,0.0 joule / kilogram
456,1992-05-06,0,OAK,0.0 joule / kilogram,0.0 joule / kilogram
457,1992-05-06,0,NKX,46.3787200297665 joule / kilogram,-322.54703151339777 joule / kilogram
458,1992-05-06,0,GGW,0.0 joule / kilogram,0.0 joule / kilogram
459,1992-05-06,0,RAP,0.0 joule / kilogram,0.0 joule / kilogram
460,1992-05-06,0,GJT,107.89948027949515 joule / kilogram,-1196.6895767637664 joule / kilogram
461,1992-05-06,0,DNR,51.124287458873475 joule / kilogram,-0.05821093561775053 joule / kilogram
462,1992-05-06,0,ABQ,0.0 joule / kilogram,0.0 joule / kilogram
463,1992-05-06,0,TUS,185.97184483705857 joule / kilogram,-120.03907197493457 joule / kilogram
464,1992-05-06,0,BIS,0.0 joule / kilogram,0.0 joule / kilogram
465,1992-05-06,0,WPL,0.0 joule / kilogram,0.0 joule / kilogram
466,1992-05-06,0,INL,0.0 joule / kilogram,0.0 joule / kilogram
467,1992-05-06,0,YMO,0.0 joule / kilogram,0.0 joule / kilogram
468,1992-05-06,0,GRB,0.0 joule / kilogram,0.0 joule / kilogram
469,1992-05-06,0,LBF,0.0 joule / kilogram,0.0 joule / kilogram
470,1992-05-06,0,DDC,0.0 joule / kilogram,0.0 joule / kilogram
471,1992-05-06,0,TOP,10.06344574981488 joule / kilogram,-3.0529225283212194 joule / kilogram
472,1992-05-06,0,AMA,123.26173629524797 joule / kilogram,-38.27702944690414 joule / kilogram
473,1992-05-06,0,OUN,2.228264012987261 joule / kilogram,-0.5917650696803359 joule / kilogram
474,1992-05-06,0,MAF,0.0 joule / kilogram,0.0 joule / kilogram
475,1992-05-06,0,DRT,538.0867595953998 joule / kilogram,-0.00015860890558458212 joule / kilogram
476,1992-05-06,0,CRP,65.8958211727616 joule / kilogram,-60.166140805254685 joule / kilogram
477,1992-05-06,0,BRO,954.8025933807927 joule / kilogram,-0.4531386786715082 joule / kilogram
478,1992-05-06,0,LCH,1632.5247125022372 joule / kilogram,-11.109197037254047 joule / kilogram
479,1992-05-06,0,JAN,21.89978160679347 joule / kilogram,-0.5751728142363483 joule / kilogram
480,1992-05-06,0,LIX,955.3864458765488 joule / kilogram,-35.13346623606576 joule / kilogram
481,1992-05-06,0,BNA,145.52298980520487 joule / kilogram,-22.190109867536002 joule / kilogram
482,1992-05-06,0,TLH,162.129707934633 joule / kilogram,-110.56494658484458 joule / kilogram
483,1992-05-06,0,WMW,291.3904310980336 joule / kilogram,-0.12891196463494836 joule / kilogram
484,1992-05-06,0,BUF,39.09613207291408 joule / kilogram,-0.0018961963888905165 joule / kilogram
485,1992-05-06,0,ALB,0.0 joule / kilogram,0.0 joule / kilogram
486,1992-05-06,0,CAR,0.007936352326778811 joule / kilogram,-28.64425421917953 joule / kilogram
487,1992-05-06,0,YQI,0.0 joule / kilogram,0.0 joule / kilogram
488,1992-05-06,0,CHH,0.9365077170471311 joule / kilogram,-5.209346146052615 joule / kilogram
489,1992-05-06,0,PIT,87.43930258017733 joule / kilogram,-8.650531230321748 joule / kilogram
490,1992-05-06,0,IAD,97.11418827527926 joule / kilogram,-11.851284838530992 joule / kilogram
491,1992-05-06,0,WAL,7.153095137114553 joule / kilogram,-0.0011957748070432303 joule / kilogram
492,1992-05-06,0,GSO,74.96925719541126 joule / kilogram,-0.2412307613177596 joule / kilogram
493,1992-05-06,0,CHS,9.58326694668218 joule / kilogram,-182.0134345202629 joule / kilogram
494,1992-05-06,0,TBW,35.35200778645886 joule / kilogram,-248.82164734558887 joule / kilogram
495,1992-05-07,12,UIL,0.0 joule / kilogram,0.0 joule / kilogram
496,1992-05-07,12,MFR,0.0 joule / kilogram,0.0 joule / kilogram
497,1992-05-07,12,BOI,0.0 joule / kilogram,0.0 joule / kilogram
498,1992-05-07,12,OAK,3.096519275459746 joule / kilogram,-0.011353405384922953 joule / kilogram
499,1992-05-07,12,NKX,0.0 joule / kilogram,0.0 joule / kilogram
500,1992-05-07,12,GGW,0.0 joule / kilogram,0.0 joule / kilogram
501,1992-05-07,12,SLC,0.0 joule / kilogram,0.0 joule / kilogram
502,1992-05-07,12,GJT,0.0 joule / kilogram,0.0 joule / kilogram
503,1992-05-07,12,ABQ,7.57839141362104 joule / kilogram,-23.029048989941458 joule / kilogram
504,1992-05-07,12,TUS,0.0 joule / kilogram,0.0 joule / kilogram
505,1992-05-07,12,BIS,0.0 joule / kilogram,0.0 joule / kilogram
506,1992-05-07,12,WPL,0.0 joule / kilogram,0.0 joule / kilogram
507,1992-05-07,12,INL,0.0 joule / kilogram,0.0 joule / kilogram
508,1992-05-07,12,YMO,0.0 joule / kilogram,0.0 joule / kilogram
509,1992-05-07,12,GRB,0.0 joule / kilogram,0.0 joule / kilogram
510,1992-05-07,12,LBF,0.0 joule / kilogram,0.0 joule / kilogram
511,1992-05-07,12,DDC,0.0 joule / kilogram,0.0 joule / kilogram
512,1992-05-07,12,TOP,0.0 joule / kilogram,0.0 joule / kilogram
513,1992-05-07,12,AMA,0.0 joule / kilogram,0.0 joule / kilogram
514,1992-05-07,12,OUN,0.0 joule / kilogram,0.0 joule / kilogram
515,1992-05-07,12,MAF,0.0 joule / kilogram,0.0 joule / kilogram
516,1992-05-07,12,DRT,0.0 joule / kilogram,-0.0001929851838042293 joule / kilogram
517,1992-05-07,12,CRP,0.0 joule / kilogram,0.0 joule / kilogram
518,1992-05-07,12,ADN,199.84152935395684 joule / kilogram,-0.0005069970834437076 joule / kilogram
519,1992-05-07,12,BRO,0.0 joule / kilogram,0.0 joule / kilogram
520,1992-05-07,12,LZK,0.0 joule / kilogram,0.0 joule / kilogram
521,1992-05-07,12,LCH,0.0 joule / kilogram,0.0 joule / kilogram
522,1992-05-07,12,JAN,0.0 joule / kilogram,0.0 joule / kilogram
523,1992-05-07,12,LIX,0.0 joule / kilogram,0.0 joule / kilogram
524,1992-05-07,12,BNA,0.0 joule / kilogram,0.0 joule / kilogram
525,1992-05-07,12,TLH,3.7732732875285686 joule / kilogram,-54.591550183164976 joule / kilogram
526,1992-05-07,12,WMW,0.0 joule / kilogram,0.0 joule / kilogram
527,1992-05-07,12,BUF,0.0 joule / kilogram,0.0 joule / kilogram
528,1992-05-07,12,ALB,0.0 joule / kilogram,0.0 joule / kilogram
529,1992-05-07,12,CAR,0.0 joule / kilogram,0.0 joule / kilogram
530,1992-05-07,12,YQI,0.0 joule / kilogram,0.0 joule / kilogram
531,1992-05-07,12,CHH,0.0 joule / kilogram,0.0 joule / kilogram
532,1992-05-07,12,PIT,0.0 joule / kilogram,0.0 joule / kilogram
533,1992-05-07,12,WAL,0.0 joule / kilogram,0.0 joule / kilogram
534,1992-05-07,12,GSO,0.0 joule / kilogram,0.0 joule / kilogram
535,1992-05-07,12,CHS,0.0 joule / kilogram,0.0 joule / kilogram
536,1992-05-07,12,TBW,10.322326351582653 joule / kilogram,-169.2259767530543 joule / kilogram
537,1992-05-07,0,UIL,0.0 joule / kilogram,0.0 joule / kilogram
538,1992-05-07,0,BOI,0.0 joule / kilogram,0.0 joule / kilogram
539,1992-05-07,0,OAK,0.0 joule / kilogram,0.0 joule / kilogram
540,1992-05-07,0,NKX,5.835017818970946 joule / kilogram,-154.41683745663653 joule / kilogram
541,1992-05-07,0,RAP,0.0 joule / kilogram,0.0 joule / kilogram
542,1992-05-07,0,SLC,635.5833484085719 joule / kilogram,-14.390106479805674 joule / kilogram
543,1992-05-07,0,GJT,42.49151827268828 joule / kilogram,-43.71445558704094 joule / kilogram
544,1992-05-07,0,ABQ,275.05859113872475 joule / kilogram,-66.35725960649023 joule / kilogram
545,1992-05-07,0,TUS,16.322841421935408 joule / kilogram,-9.241278802967994 joule / kilogram
546,1992-05-07,0,BIS,0.0 joule / kilogram,0.0 joule / kilogram
547,1992-05-07,0,WPL,0.0 joule / kilogram,0.0 joule / kilogram
548,1992-05-07,0,INL,0.0 joule / kilogram,0.0 joule / kilogram
549,1992-05-07,0,YMO,0.0 joule / kilogram,0.0 joule / kilogram
550,1992-05-07,0,GRB,0.0 joule / kilogram,0.0 joule / kilogram
551,1992-05-07,0,LBF,0.0 joule / kilogram,0.0 joule / kilogram
552,1992-05-07,0,DDC,45.30135396436264 joule / kilogram,-0.00021403853829874336 joule / kilogram
553,1992-05-07,0,TOP,0.0 joule / kilogram,0.0 joule / kilogram
554,1992-05-07,0,AMA,0.0 joule / kilogram,0.0 joule / kilogram
555,1992-05-07,0,OUN,0.0 joule / kilogram,0.0 joule / kilogram
556,1992-05-07,0,MAF,87.74736056916866 joule / kilogram,-0.0002335165777920664 joule / kilogram
557,1992-05-07,0,DRT,124.75533574624548 joule / kilogram,-0.00012811767723739642 joule / kilogram
558,1992-05-07,0,CRP,855.5389014136645 joule / kilogram,-0.10634863283671282 joule / kilogram
559,1992-05-07,0,BRO,977.7767215093327 joule / kilogram,-18.63663719932995 joule / kilogram
560,1992-05-07,0,LZK,10.789376842643696 joule / kilogram,-1.5552567840091391 joule / kilogram
561,1992-05-07,0,LCH,0.0 joule / kilogram,0.0 joule / kilogram
562,1992-05-07,0,JAN,0.0 joule / kilogram,0.0 joule / kilogram
563,1992-05-07,0,LIX,0.0 joule / kilogram,0.0 joule / kilogram
564,1992-05-07,0,BNA,0.2394562592259144 joule / kilogram,-62.19010530292947 joule / kilogram
565,1992-05-07,0,TLH,0.5936520735449563 joule / kilogram,-0.035473577954335755 joule / kilogram
566,1992-05-07,0,WMW,16.67204306419175 joule / kilogram,-28.885554547985254 joule / kilogram
567,1992-05-07,0,BUF,0.034164271548023546 joule / kilogram,-0.003412485939497176 joule / kilogram
568,1992-05-07,0,CAR,29.670247399858468 joule / kilogram,-0.00011373758317946364 joule / kilogram
569,1992-05-07,0,YQI,0.0 joule / kilogram,0.0 joule / kilogram
570,1992-05-07,0,CHH,0.0 joule / kilogram,0.0 joule / kilogram
571,1992-05-07,0,PIT,0.0 joule / kilogram,-60.49672879300516 joule / kilogram
572,1992-05-07,0,IAD,0.0 joule / kilogram,-65.5484086191485 joule / kilogram
573,1992-05-07,0,WAL,6.222363353910434 joule / kilogram,-0.007165732928530921 joule / kilogram
574,1992-05-07,0,GSO,5.242732648123025 joule / kilogram,-8.681533924679878 joule / kilogram
575,1992-05-07,0,CHS,3.24212912860717 joule / kilogram,-2.438238354567679 joule / kilogram
576,1992-05-07,0,TBW,662.1040454610577 joule / kilogram,-61.157156739055566 joule / kilogram
577,1992-05-08,12,UIL,0.8258393065827521 joule / kilogram,-8.774680371197631 joule / kilogram
578,1992-05-08,12,BOI,0.0 joule / kilogram,0.0 joule / kilogram
579,1992-05-08,12,OAK,3.306261412975719 joule / kilogram,-0.0018191609780536233 joule / kilogram
580,1992-05-08,12,NKX,2.720058264638287 joule / kilogram,-0.7820544729105966 joule / kilogram
581,1992-05-08,12,GGW,0.0 joule / kilogram,0.0 joule / kilogram
582,1992-05-08,12,RAP,0.0 joule / kilogram,0.0 joule / kilogram
583,1992-05-08,12,SLC,0.0 joule / kilogram,0.0 joule / kilogram
584,1992-05-08,12,GJT,0.0 joule / kilogram,0.0 joule / kilogram
585,1992-05-08,12,ABQ,0.0 joule / kilogram,0.0 joule / kilogram
586,1992-05-08,12,TUS,0.0 joule / kilogram,0.0 joule / kilogram
587,1992-05-08,12,BIS,0.0 joule / kilogram,0.0 joule / kilogram
588,1992-05-08,12,WPL,0.0 joule / kilogram,0.0 joule / kilogram
589,1992-05-08,12,INL,0.0 joule / kilogram,0.0 joule / kilogram
590,1992-05-08,12,YMO,0.0 joule / kilogram,0.0 joule / kilogram
591,1992-05-08,12,GRB,0.0 joule / kilogram,0.0 joule / kilogram
592,1992-05-08,12,LBF,0.0 joule / kilogram,0.0 joule / kilogram
593,1992-05-08,12,DDC,0.0 joule / kilogram,0.0 joule / kilogram
594,1992-05-08,12,TOP,0.0 joule / kilogram,0.0 joule / kilogram
595,1992-05-08,12,AMA,0.0 joule / kilogram,0.0 joule / kilogram
596,1992-05-08,12,OUN,0.0 joule / kilogram,0.0 joule / kilogram
597,1992-05-08,12,MAF,0.0 joule / kilogram,0.0 joule / kilogram
598,1992-05-08,12,DRT,0.0 joule / kilogram,0.0 joule / kilogram
599,1992-05-08,12,CRP,0.0 joule / kilogram,0.0 joule / kilogram
600,1992-05-08,12,ADN,1.3789227553994836 joule / kilogram,-0.0005096231153346844 joule / kilogram
601,1992-05-08,12,BRO,0.0 joule / kilogram,0.0 joule / kilogram
602,1992-05-08,12,LZK,0.0 joule / kilogram,0.0 joule / kilogram
603,1992-05-08,12,LCH,0.0 joule / kilogram,0.0 joule / kilogram
604,1992-05-08,12,JAN,0.0 joule / kilogram,0.0 joule / kilogram
605,1992-05-08,12,LIX,0.0 joule / kilogram,0.0 joule / kilogram
606,1992-05-08,12,BNA,0.0 joule / kilogram,0.0 joule / kilogram
607,1992-05-08,12,WMW,0.0 joule / kilogram,0.0 joule / kilogram
608,1992-05-08,12,BUF,0.0 joule / kilogram,0.0 joule / kilogram
609,1992-05-08,12,ALB,0.0 joule / kilogram,0.0 joule / kilogram
610,1992-05-08,12,CAR,0.0 joule / kilogram,0.0 joule / kilogram
611,1992-05-08,12,YQI,0.0 joule / kilogram,0.0 joule / kilogram
612,1992-05-08,12,CHH,0.0 joule / kilogram,0.0 joule / kilogram
